User_Id,Combined_Genre,Score
5216,us power metal|speed metal|thrash metal,80
2075,,96
3018,symphonic metal,90
7689,symphonic power metal,80
5265,us power metal|speed metal|thrash metal,80
2784,doom metal,90
8187,thrash metal,91
8188,black metal,90
8189,,70
1800,alternative metal,5
5961,post-black metal,78
6686,power metal,80
8144,,85
3660,black metal,92
7671,stoner metal,88
8190,blackened death metal,95
8168,melodic black metal|progressive black metal,95
7764,gothenburg metal,95
2825,power metal,82
7012,progressive stoner metal,98
8191,,90
8132,doom metal|symphonic metal,100
7849,doom metal,81
8132,experimental black metal|noise|drone,78
8132,gothic metal,75
8142,black metal,91
6379,,85
8058,speed metal|thrash metal,82
7349,,85
8058,black metal,77
6006,stoner metal|stoner rock,75
7696,,85
7988,heavy metal,5
3660,heavy metal,6
7997,progressive metal|avantgarde metal,100
7414,alternative metal,80
7808,black metal|ambient|noise,93
7938,progressive metal,95
8132,black metal,14
7997,thrash metal|grindcore,77
8118,blackened thrash metal,80
8058,heavy metal|hard rock,64
8192,black metal,100
8089,sludge metal,85
8180,technical death metal,90
8180,avantgarde metal,95
8125,symphonic metal,79
8193,thrash metal,19
7849,black metal,70
8125,symphonic progressive metal,90
8118,black metal|death metal,88
6211,black metal|death metal,95
8194,death doom metal,90
5721,death metal,85
7772,,80
7315,black metal,65
8195,,85
7315,black metal,85
7315,black metal,99
7419,death metal,70
752,us power metal|speed metal|thrash metal,85
752,noise,90
8125,death metal,83
7689,power metal,75
7689,us power metal,90
7689,power metal,55
7689,power metal|thrash metal,80
7390,heavy metal,83
6672,power metal,95
6672,heavy metal,85
3018,alternative thrash metal,35
8196,progressive metalcore|extreme power metal,92
6376,progressive death metal|progressive thrash metal,82
5216,,75
3018,death metal,55
5484,heavy metal|doom metal,45
5484,doom metal,70
2784,atmospheric black metal|post-rock|shoegaze,55
752,thrash metal,85
3644,funeral doom metal,95
3018,symphonic metal,90
2784,black metal,60
5216,black metal,60
5265,power metal,82
5216,black metal,90
5216,death metal,70
5216,melodic death metal,68
5216,death metal,70
1316,power metal,59
8197,,22
8197,thrash metal|progressive black metal,95
2075,atmospheric black metal|progressive black metal|melodic death metal,87
6580,depressive black metal,95
3018,gothic metal,55
2784,funeral doom metal,73
2075,doom metal|stoner metal|psychedelic rock,81
5265,,76
8198,brutal death metal,80
3018,groove metal,60
2788,crossover thrash metal|hardcore|punk,93
8125,heavy metal,65
5265,death metal,75
5265,melodic death metal,55
2075,brutal death metal,71
3018,symphonic gothic metal,75
5216,deathcore,45
7026,thrash metal,100
7026,black metal,65
6817,experimental death metal|doom metal,80
8125,symphonic metal|gothic metal,91
4673,death metal,78
4673,thrash metal,86
4673,death metal,79
4673,black metal,83
5540,black metal,90
8001,hard rock|heavy metal,80
8125,folk doom metal|death doom metal,70
8184,black metal,91
6257,heavy metal,85
8184,black metal,60
6282,death metal,73
6282,,84
8125,thrash metal,47
3018,metalcore|alternative thrash metal,50
8199,black metal,84
7847,black metal,85
8199,black metal,93
8200,black metal,85
8187,thrash metal,81
8125,grindcore,87
8058,,87
3846,hardcore,97
8058,heavy metal|hard rock,84
7419,thrash metal,70
5721,thrash metal|death metal,80
5721,death metal,88
7352,atmospheric black metal|post-rock,30
8195,,83
8195,,87
8195,,79
8058,heavy metal|hard rock,38
7774,,80
8195,,93
1800,groove thrash metal,37
6282,doom metal|sludge metal,80
6358,black metal,83
8201,black metal|death doom metal,88
5721,death metal,90
7975,death metal,100
6905,symphonic power metal,77
5721,death doom metal,95
5721,death metal,80
8195,,97
8195,,98
752,doom metal|heavy metal,90
5216,atmospheric black metal|post-rock,73
5216,heavy metal|power metal,90
5216,melodic black metal,75
5216,hard rock,75
5216,black metal,73
7419,,83
7419,,75
3018,symphonic metal,70
6143,sludge metal,75
7988,heavy metal,67
8202,metalcore|melodic death metal,93
8199,death metal,100
5267,,76
8125,symphonic metal,97
8203,death metal,85
8204,sludge metal|grindcore,75
2784,black metal,85
6580,power metal,90
6580,power metal,82
2788,heavy metal,85
7760,progressive death metal,90
7026,death metal,100
7026,,85
7026,black metal,75
7026,death metal,60
7026,thrash metal,80
7026,black metal,75
7026,sludge metal,80
2125,black metal|death metal,80
3018,melodic black metal,60
6143,doom metal,30
2075,black metal,40
2784,ambient black metal,90
5721,atmospheric black metal|ambient,89
5721,black metal,85
5721,thrash metal|death metal,75
7330,us power metal|speed metal|thrash metal,100
7919,extreme power metal,93
4422,heavy metal,55
7026,,65
8203,black metal|ambient,80
8203,epic doom metal,80
8203,death metal,90
8203,blackened death metal,75
8203,death metal,85
8203,power metal|speed metal|thrash metal|heavy metal,90
8203,deathcore,95
8203,,45
8203,death metal|grindcore,85
8205,symphonic black metal,55
8205,black metal,100
5156,symphonic black metal,90
5265,power metal|speed metal,60
3551,doom metal|melodic death metal,84
5789,death metal,70
8206,atmospheric black metal,100
5156,,86
5156,black metal,63
8001,alternative metal|groove thrash metal,75
7314,blackened death metal,70
8001,thrash metal,55
6866,atmospheric black metal,60
6866,thrash metal|heavy metal,90
6282,gothic metal|doom metal,83
6282,stoner metal|sludge metal,84
8015,black metal|avantgarde metal,45
3018,alternative thrash metal,40
2125,,45
2784,ambient black metal,90
5484,stoner metal|doom metal,65
5484,,75
2075,black metal,43
5484,atmospheric black metal|folk metal,100
1316,symphonic metal,82
1316,,78
1316,progressive thrash metal,98
3018,alternative thrash metal,25
2784,black metal,77
8125,,84
8051,technical deathcore|progressive deathcore,90
1316,thrash metal,89
8186,atmospheric black metal|ambient,85
8186,black metal,60
8186,doom metal|sludge metal,80
5992,hard rock|heavy metal,70
8186,black metal,85
7623,technical death metal,45
8207,progressive metal,80
5993,atmospheric black metal,91
752,death metal,95
3018,alternative thrash metal,55
6213,black metal,65
1152,,95
7026,death metal,95
7026,grindcore,75
3672,,60
7247,brutal death metal,85
7247,black metal,90
7247,thrash metal,90
7247,thrash metal,82
3018,,80
1316,thrash metal,87
8132,melodic death metal,69
2784,black metal,80
5216,death metal,70
5216,technical death metal,75
2348,,70
5216,death metal,77
3018,,70
2784,experimental black metal|ambient|noise|blackened doom metal,90
2075,folk metal|power metal,90
2075,progressive metal,71
5376,,95
1800,nu metal,0
8208,,95
5267,heavy metal,87
7831,black metal,83
3018,thrash metal,15
1152,doom metal,65
5478,melodic death metal,85
5478,technical death metal|avantgarde metal,70
2126,death metal,75
2126,death metal,86
2126,,75
2126,experimental rock,76
2126,funeral doom metal,72
2126,thrash metal,85
2126,,80
2126,black metal,30
2126,black metal,75
2126,blackened thrash metal,91
2126,death metal,77
8085,power metal,75
6267,progressive metal|progressive rock,90
7960,,100
5721,death metal,69
5721,black metal,80
7950,progressive rock|progressive metal,90
752,power metal,90
6282,blackened sludge metal,81
8204,,35
6580,heavy metal,80
6132,,98
2348,black metal,75
6132,power metal,83
5216,black metal,93
2784,atmospheric black metal,95
2875,black metal,60
5216,epic doom metal|heavy metal,85
5216,epic doom metal|heavy metal,80
6132,folk metal|power metal,60
6132,symphonic metal,97
3018,technical death metal,70
5216,death metal,63
8100,,83
8197,melodic black metal|progressive black metal,91
8209,brutal death metal,80
2075,gothic metal|neoclassical darkwave,78
5376,,33
3989,doom metal|gothic metal|crossover thrash metal,93
2784,atmospheric black metal,78
6580,,98
6491,extreme power metal,80
7764,,96
7870,,90
2126,metalcore|groove thrash metal,83
2126,death metal,58
7912,black metal,50
8210,black metal,100
752,thrash metal,85
7748,technical death metal,80
2075,,56
7076,,95
5265,heavy metal,84
5578,post-metal|sludge metal|hardcore,95
2784,,95
2075,doom metal|stoner metal|psychedelic rock,80
6376,heavy metal,95
5265,heavy metal,60
5265,heavy metal,55
2075,,61
2856,power metal,75
7247,power metal,66
3018,gothic metal|symphonic black metal,40
1316,symphonic power metal,99
2075,black metal|death metal,62
2075,black metal,73
2784,black metal,75
5216,black metal|death metal,55
6132,,80
6132,symphonic power metal,68
6132,,38
8125,symphonic metal,80
8125,symphonic metal|heavy metal|industrial metal,77
2126,black metal,62
2126,death metal,65
2126,black metal,85
2126,death metal|thrash metal,70
2126,hardcore|metalcore|punk,86
2126,,80
2126,death metal|thrash metal,73
8125,death metal,79
8186,,75
8186,ambient|neofolk,95
2126,black metal|speed metal,75
2126,black metal,72
2126,industrial black metal,90
2126,death metal,77
5484,epic doom metal,80
6530,melodic death metal,78
8211,,95
6376,,94
2075,,86
5376,black metal,88
7390,hard rock|heavy metal,88
7390,gothic metal,95
2126,blackened doom metal|funeral doom metal,65
2126,black metal,70
2126,death metal,95
2126,black metal,90
2126,melodic black metal,80
7413,death metal,85
7689,heavy metal,75
7689,power metal,80
7870,,85
5828,,69
6580,death metal,75
7689,power metal,95
7689,folk metal,90
8132,symphonic death metal,43
3989,death metal,91
5721,melodic death metal,70
5721,death metal|black metal,70
5721,death metal,95
5721,black metal,75
5148,,84
5148,power metal|symphonic metal,79
5148,melodic power metal|folk metal,75
5148,progressive power metal,77
5148,progressive metal|power metal,64
5148,power metal,81
5148,power metal,53
5148,power metal,82
5148,progressive metal,97
5148,power metal,54
5148,progressive metal,80
5148,,79
5148,folk metal|gothic metal,85
5148,power metal|heavy metal,80
8212,brutal death metal|technical death metal,95
2126,death doom metal,80
2126,black metal,78
2126,black metal,85
2126,progressive death metal|technical death metal,77
2126,progressive thrash metal,85
2126,death metal,80
2126,,50
2126,black metal,76
2126,,82
2126,death metal,80
8125,death metal,86
7912,folk metal|doom metal,70
7831,black metal,88
8213,celtic folk metal|gothenburg metal,70
8214,melodic metalcore,97
8208,thrash metal,93
8215,,65
7454,brutal death metal,95
8216,death metal,80
7993,doom metal,90
1605,power metal,93
7988,symphonic metal,96
7912,black metal,100
8089,stoner rock|progressive rock,99
2784,black metal,75
8007,black metal|death metal,85
752,power metal|symphonic metal,35
6282,doom metal|sludge metal,93
6282,,80
2126,death metal,70
2126,,75
2126,industrial metal|alternative metal,49
8203,doom metal|sludge metal,90
6376,black metal,87
2784,black metal,85
5265,,70
5265,doom metal|heavy metal,88
2075,,72
2075,doom metal|stoner metal|psychedelic rock,81
6580,power metal,85
6817,death metal,60
2126,death metal,72
2126,,80
2126,,80
2126,death metal,87
2126,post-metal,72
2126,death metal,80
5721,,85
3474,death metal,100
8217,melodic black metal,88
5346,black metal,75
2784,black metal,90
8186,atmospheric black metal|neofolk,90
7167,heavy metal|power metal,90
7167,black metal,80
6143,atmospheric black metal|neofolk,60
7076,black metal|death metal,87
752,heavy metal,80
2075,funeral doom metal,91
6171,gothic metal|avantgarde black metal,73
6132,heavy metal,96
7026,black metal,70
7026,death metal,80
6376,gothic metal|death doom metal,85
6005,doom metal|heavy metal,85
2125,black metal,40
6376,gothic doom metal,84
7689,power metal,85
7689,symphonic power metal,90
7689,,80
7689,thrash metal,75
7689,us power metal,90
7689,power metal|symphonic metal,40
8108,industrial metal,30
2784,depressive black metal|atmospheric black metal,30
3018,gothic metal|symphonic black metal,75
7912,atmospheric black metal,90
2126,heavy metal|power metal,77
2126,black metal,70
2126,ambient black metal,90
2126,ambient black metal,94
2126,thrash metal,65
2126,first wave of black metal,50
2126,death doom metal,60
2126,black metal,70
2126,death metal,82
2126,,85
2126,black metal|ambient|noise,76
2126,black metal,70
2126,melodic death metal,77
2126,,40
2126,blackened death metal,77
7993,,80
6376,black metal,75
2075,,70
2075,,86
2075,black metal|death metal,92
2075,power metal,88
8218,metalcore,84
8208,,80
8219,power metal|symphonic metal,15
3474,,100
2856,gothic metal|doom metal,80
7995,death metal,70
7995,atmospheric rock,88
7995,death metal,85
7026,progressive metal|alternative metal,95
7026,,60
1316,power metal,86
6132,power metal|symphonic metal,28
8220,death metal,90
7247,heavy metal,78
7993,thrash metal,70
8091,blackened sludge metal|death metal,95
6237,melodic death metal,100
8221,nu metal,90
8116,power metal,82
8222,funeral doom metal,100
8007,death metal,80
8223,teutonic thrash metal,98
8058,,80
8205,extreme gothic metal|symphonic metal,95
8224,blackened death metal,70
7954,heavy metal,64
8225,bay area thrash metal,92
8078,death metal|grindcore,65
8226,us power metal|thrash metal,94
2784,power metal,27
6376,heavy metal|hard rock,97
7919,brutal death metal,98
752,death metal,80
5789,progressive metal,80
5789,black metal,50
5789,heavy metal,60
2856,hard rock|heavy metal,40
8108,heavy metal,70
6376,,78
7995,metalcore,85
8183,depressive black metal,50
7952,doom metal|heavy metal|hard rock,96
7995,,85
7995,heavy metal|progressive metal|thrash metal,92
8227,heavy metal,95
7995,heavy metal,90
7995,groove thrash metal,87
8213,folk metal|power metal,93
8228,brutal death metal,100
3904,death metal,95
8132,,79
3344,power metal,82
7371,drone doom metal,90
5822,progressive metalcore,75
8125,,62
7026,melodic death metal,90
8186,depressive black metal,25
6580,power metal,59
6358,progressive metal,75
7026,brutal death metal,50
3018,thrash metal,65
7330,us power metal|speed metal|thrash metal,40
5484,,80
6580,heavy metal|speed metal|thrash metal,82
6132,bay area thrash metal,96
2075,power metal,82
7794,heavy metal|psychedelic rock,20
5822,gothic metal|doom metal,92
8229,folk metal,95
6132,doom metal,1
8183,black metal,100
7919,thrash metal,100
2075,ambient|doom metal|electronica|experimental|industrial metal,84
8050,power metal,80
6132,power metal|symphonic metal,82
6132,heavy metal|thrash metal,73
6376,power metal,90
6132,power metal,27
6132,psychedelic black metal,16
6132,extreme power metal,72
6132,industrial thrash metal|groove thrash metal,90
6358,symphonic power metal,10
6213,progressive metal,59
5216,death doom metal,57
5216,death metal,40
5216,,72
2784,black metal,70
8230,black metal,98
2875,black metal,75
8108,heavy metal,5
6132,heavy metal|power metal,83
5484,black metal|thrash metal,65
7993,,0
6132,death doom metal,80
6132,,65
6132,,78
6132,black metal,85
6132,symphonic heavy metal,92
6132,,78
6132,heavy metal,98
6132,heavy metal,90
6132,death metal,70
752,heavy metal,90
6132,,79
6132,power metal,89
6132,thrash metal,78
7988,neoclassical heavy metal|speed metal|thrash metal,0
6132,thrash metal|heavy metal|speed metal,88
2075,black metal,86
2075,thrash metal,75
752,black metal|post-metal|hardcore,100
6132,thrash metal,61
6132,heavy metal,39
6132,,77
6132,,62
8208,death metal|thrash metal,90
8231,new wave of british heavy metal,60
6132,power metal,70
6132,heavy metal,72
8183,industrial metal,80
6132,heavy metal|power metal,65
8183,,100
6201,black metal|death metal,90
1215,melodic power metal|hard rock,90
5712,death metal,85
8207,brutal death metal,63
6132,heavy metal|power metal,69
6132,gothic metal,52
6132,heavy metal,80
6132,melodic death metal,79
6132,deathcore,79
6132,medieval folk metal,60
8232,progressive metal,67
5216,black metal,65
5216,black metal,38
8132,depressive black metal|funeral doom metal,85
2075,black metal,79
3018,industrial thrash metal|groove thrash metal,65
8203,deathgrind,90
5202,heavy metal,10
6213,black metal,62
6905,glam rock,78
7921,heavy metal|thrash metal,89
7919,thrash metal,85
6132,,81
6132,thrash metal|heavy metal|speed metal,69
3672,death metal,81
8078,black metal,75
8233,black metal,85
8183,gothic doom metal,70
8116,power metal,85
6132,black metal,96
6132,,70
6132,,92
6132,,64
6132,thrash metal,80
6132,death metal,75
6132,doom metal,60
6132,,70
6132,,78
6132,stoner metal|stoner rock,99
6132,thrash metal,80
8234,death metal,80
7808,depressive black metal,93
8235,,84
8236,alternative metal|death metal|groove thrash metal|thrash metal,75
3474,thrash metal,100
3433,gothic metal,89
7988,thrash metal,79
8237,metalcore,10
7259,black metal,80
7259,black metal,90
8169,,100
8058,black metal,100
7852,power metal,76
3474,death metal,100
8238,bay area thrash metal,95
3672,death metal,70
6524,death metal,95
7867,blackened death metal|grindcore,75
8239,melodic death metal,89
7772,death metal,85
8240,heavy metal,75
7867,,80
7988,gothic metal,90
8159,power metal,100
7808,symphonic black metal,100
8058,,92
8241,brutal death metal|grindcore,100
5949,heavy metal|psychedelic rock,87
8021,symphonic metal,40
8238,bay area thrash metal,91
8184,ambient black metal,10
6313,blackened death metal,85
8058,heavy metal|hard rock,62
6905,,70
7854,groove metal,70
2784,atmospheric black metal|post-rock|shoegaze,78
7911,folk metal|gothic black metal,93
5156,,83
6905,melodic black metal,100
6554,psychedelic rock,95
2856,black metal|noise|punk,80
7911,,75
8221,death metal,75
8125,melodic death metal,60
6905,heavy metal|hard rock,88
3474,,75
7993,thrash metal,90
1212,bay area thrash metal,42
8159,power metal,82
6132,,87
6132,thrash metal,75
752,deathgrind,90
6132,,95
6580,heavy metal,77
832,symphonic black metal,95
6132,folk metal|power metal,85
6132,heavy metal,72
6132,atmospheric death metal,96
6580,progressive metal,61
6132,heavy metal,95
6132,post-metal|math metal,78
6609,progressive metal,97
6132,thrash metal|heavy metal|speed metal,74
6132,avantgarde metal|progressive metal,86
6132,progressive folk metal,99
6132,,79
2680,technical death metal,78
2784,black metal,75
6004,industrial black metal,70
8223,thrash metal,85
6376,epic doom metal,95
7944,technical thrash metal|math metal|progressive metal,92
7613,death metal,80
752,symphonic black metal,95
6213,atmospheric black metal,84
2784,black metal,80
2075,black metal,54
2075,,89
7867,,100
7993,deathcore,65
3018,power metal,65
7634,grindcore|death metal,84
8186,drone metal|doom metal|avantgarde metal,70
8078,black metal,50
8132,death metal,80
5484,doom metal|hard rock,25
5712,death metal,70
8211,,80
6376,drone metal|doom metal|avantgarde metal,90
8242,doom metal,70
1315,death metal,87
7988,gothic metal|alternative metal,9
2075,,44
6376,hard rock|heavy metal,82
7748,symphonic metal,70
2784,black metal,70
5216,death metal,85
8243,death metal,90
5216,black metal,55
8233,black metal,85
7778,death metal,90
8207,death metal,75
8230,death metal,98
2303,power metal,73
2303,heavy metal,70
1152,doom metal|sludge metal,72
7993,deathgrind,85
7748,black metal,85
7954,glam metal|hard rock,59
7877,black metal,100
8085,power metal,98
7867,,88
8195,,89
8195,industrial metal,85
2856,,75
2856,,79
6006,,83
7952,psychedelic sludge metal,100
1316,heavy metal,70
7993,melodic metalcore,90
1316,power metal|symphonic metal,71
1152,heavy metal|hard rock,42
5216,,67
5216,black metal,65
2784,hard rock,70
8244,country rock,95
7867,black metal,65
8245,brutal death metal,90
6221,,10
6768,black metal,70
6768,black metal,60
6768,black metal,66
8246,death metal,94
8058,heavy metal,75
8058,speed metal|thrash metal,76
8058,speed metal,77
8058,black metal,85
5216,black metal,80
5721,death metal,80
5721,death metal,69
6905,black metal,72
8058,blackened thrash metal,85
2075,,79
2075,progressive metal,93
752,death metal,100
2784,black metal,60
5216,black metal,87
7026,technical death metal|technical deathcore,90
7413,ambient,50
3018,melodic death metal|folk metal,75
6580,heavy metal,91
8233,,90
752,,85
6580,,76
7954,glam metal|hard rock,65
7993,death metal,75
8132,depressive black metal,6
8078,,5
6358,,86
8036,heavy metal,95
2784,,65
8085,,71
7867,,100
7993,melodic metalcore,10
3860,black metal,80
3860,,85
1316,power metal,73
2784,post-metal|black metal,65
5478,,84
7643,,98
7026,death metal,100
6580,new wave of british heavy metal,82
5216,electro industrial metal,22
1316,thrash metal,77
5712,death metal|grindcore,80
5216,electro industrial metal,25
5216,electro industrial metal,2
8085,power metal,61
7993,melodic death metal|groove thrash metal,75
6282,death metal|grindcore,77
7867,black metal,60
7026,,70
7026,black metal,80
7026,,60
6282,death metal,74
6282,,83
7247,,99
6376,,87
1605,heavy metal|us power metal,60
2784,,90
7026,doom metal,90
2225,atmospheric doom metal,95
7128,black metal,73
1315,symphonic power metal,64
7026,,75
7012,heavy metal,95
7026,doom metal|sludge metal,80
6376,pagan black metal,50
8247,,98
6554,,85
8248,folk doom metal|death doom metal,70
8248,heavy metal|power metal,100
8248,black metal,82
8248,death metal,90
8248,black metal,75
8248,,55
8248,doom metal|stoner metal,90
8248,,72
8248,,30
8248,death metal,90
8248,symphonic metal|gothic metal,79
8248,thrash metal|death metal,70
8248,blackened progressive metal|psychedelic rock,66
8248,progressive metal|hard rock,70
8248,melodic death metal,65
8248,melodic death metal,80
8248,stoner metal,76
8248,black metal,20
8248,black metal,75
8248,atmospheric black metal,90
8248,atmospheric black metal,98
8248,black metal,85
8248,,60
8248,atmospheric black metal|post-rock,98
2875,funeral doom metal,25
8248,,95
6905,black metal,98
7954,thrash metal,64
6905,gothic metal,85
2075,,76
2075,experimental death metal,81
6580,heavy metal,84
1316,doom metal|heavy metal,91
3018,,70
3904,death metal,95
8249,nu metal,57
8250,,69
2784,sludge metal,40
8251,symphonic power metal,95
7954,glam rock|glam metal,81
7867,black metal,85
8252,death metal,90
5216,viking folk metal|gothenburg metal,72
5216,groove heavy metal,25
8253,power metal,70
3143,thrash metal,95
6580,,78
8186,melodic black metal|folk metal,85
8254,gothenburg metal,82
7355,black metal,95
752,thrash metal,75
8125,atmospheric rock,90
8186,stoner metal,90
8186,technical death metal|thrash metal,75
8255,death metal,95
8211,black metal,85
7867,extreme power metal,25
7954,power metal,93
8249,blackened death metal|thrash metal,95
8042,black metal,96
4185,black metal,90
7411,death metal,79
5216,death metal,83
2784,black metal,75
7026,death metal,80
5993,industrial death metal,77
5721,death metal,90
6580,hard rock,84
7954,heavy metal,86
6580,us power metal,90
8125,black metal|sludge metal,85
5265,folk metal|power metal,88
5216,death metal|gothic doom metal,60
8256,melodic death metal,71
6768,black metal,25
7281,,78
752,folk metal|power metal,95
7424,atmospheric black metal|folk metal,50
6358,,69
5721,,60
8085,death metal,10
7411,gothic metal,54
5721,death metal,70
5721,death metal|black metal,80
2075,death metal,90
6282,sludge metal,82
7315,black metal,100
6282,black metal|sludge metal,83
6282,death metal,87
7912,melodic death metal|metalcore,95
6376,psychedelic doom metal|ambient doom metal|drone doom metal,87
869,doom metal,88
5216,death metal,65
5992,death metal,85
5216,black metal,90
2784,black metal,78
2075,death metal,62
2075,funeral doom metal,86
2075,extreme folk metal,88
7419,sludge metal,73
7419,,85
7247,,83
6213,heavy metal|power metal,89
2784,black metal,77
5216,metalcore,70
2875,,0
2856,death metal,95
8125,,75
7867,extreme power metal,100
2075,melodic metalcore,74
2075,,82
2856,heavy metal,87
752,melodic death metal,100
7894,death metal,0
2784,black metal,85
2875,black metal|industrial black metal,55
5216,progressive rock|progressive metal,58
5216,electro industrial metal,60
5484,black metal,70
1152,atmospheric sludge metal,90
2075,black metal,72
752,epic doom metal,75
6213,,64
6058,death metal,80
7235,,88
8125,gothenburg metal,50
6294,black metal,85
2784,black metal,40
5346,,73
7314,,96
5216,ambient,65
1212,black metal,87
7247,,73
7247,,89
1316,,82
7894,deathcore,0
7894,technical deathcore|progressive deathcore,0
6004,atmospheric black metal|folk metal,93
7867,,90
2856,power metal,91
2784,black metal,73
2856,power metal|heavy metal,68
7988,heavy metal,85
7988,thrash metal,80
8257,deathcore,95
7894,blackened death metal,0
5789,post-metal,80
5721,death metal,90
5721,gothenburg metal,65
5721,death metal,80
5721,,70
3474,brutal death metal|technical death metal,100
5721,black metal,90
7471,thrash metal,60
2624,post-metal|atmospheric sludge metal,99
7919,,85
4338,deathgrind,88
8195,thrash metal,60
1903,doom metal|stoner metal,60
1800,groove thrash metal,29
1316,thrash metal,94
8125,doom metal|sludge metal,88
5148,power metal,33
5148,power metal,64
5148,power metal,67
5148,power metal|thrash metal,75
5148,power metal,74
5148,extreme folk metal,82
5148,power metal,71
1316,heavy metal|us power metal,58
7294,,40
6376,,74
5325,progressive death metal|technical death metal,93
7638,gothic metal,97
2784,atmospheric black metal|post-rock|shoegaze,65
2875,black metal,50
2875,death metal,50
2875,atmospheric black metal,70
5216,psychedelic doom metal|ambient doom metal|drone doom metal,82
5721,experimental black metal,70
5721,melodic death metal|black metal,80
95,symphonic power metal,90
5216,,70
752,extreme progressive metal|technical death metal,90
6058,black metal,68
8089,sludge metal|hardcore|punk,99
2075,doom metal|folk metal|ambient black metal,98
2075,heavy metal,87
2075,black metal,86
2784,,80
5216,death metal|thrash metal,80
7281,symphonic metal,87
6817,,60
6817,black metal,50
7912,experimental rock|avantgarde metal|progressive metal,93
2856,folk metal|gothic metal,59
5216,death metal,68
3551,speed metal,86
7748,symphonic metal,90
6213,progressive metal,81
6213,black metal,81
6213,atmospheric rock,82
6213,black metal|sludge metal,71
8248,black metal,80
5712,grindcore,100
892,power metal,88
2784,black metal,65
5216,thrash metal,78
2788,gothenburg metal,15
8258,doom metal|folk metal,100
5712,grindcore,100
8186,black metal,75
7076,,89
7993,death metal,80
5712,,100
752,death metal,85
7369,black metal,92
7954,heavy metal,86
8058,atmospheric doom metal|atmospheric gothic metal,78
7852,death metal,82
7954,heavy metal|hard rock,73
1800,progressive heavy metal,53
7748,,40
6284,first wave of black metal|avantgarde metal|thrash metal,65
7794,folk metal|power metal,88
8259,extreme progressive metal|industrial metal,90
7748,,75
5216,,75
7867,,100
6688,black metal,95
7182,deathcore,45
7912,black metal,88
7314,black metal,92
8259,black metal,92
8132,progressive metal,43
7993,technical death metal,60
6554,death metal,85
6898,atmospheric black metal|folk metal,85
7867,alternative metal|nu metal,100
5721,melodic death metal,90
5721,,69
6688,,98
2784,avantgarde metal|symphonic metal,60
7884,doom metal,91
7637,melodic metalcore,85
5216,electro industrial metal,55
8205,black metal,100
7247,thrash metal,58
7993,metalcore|melodic death metal,75
3018,melodic death metal|folk metal,80
3904,death metal,95
3904,death metal,85
3904,death metal,85
3904,hard rock,85
3904,black metal,80
7689,power metal,85
3904,blackened death metal,95
7689,death metal|thrash metal,60
7689,us power metal,90
7689,hard rock|heavy metal,100
7689,thrash metal,85
7689,symphonic power metal|symphonic metal,100
7182,black metal,100
7315,ambient black metal,83
7689,power metal,50
8260,black metal,85
5216,death metal,80
5216,,50
2784,deathcore,70
5216,electro industrial metal,72
5484,doom metal|folk metal|ambient black metal,40
5484,death metal,60
5789,power metal,68
3018,,40
3474,death metal,90
5511,,45
8159,power metal,75
7424,power metal,80
8058,progressive death metal,59
7262,progressive metal|power metal,100
7988,heavy metal,70
2784,black metal,90
5216,black metal,70
6580,folk metal|power metal,84
2856,gothic black metal,12
752,,95
8261,,15
6376,,71
8159,power metal,50
7954,industrial metal|dance,3
7786,ambient,80
95,progressive metal,65
5712,gothenburg metal,85
6376,progressive stoner metal,92
3018,,90
1316,black metal|death metal|thrash metal,95
8262,brutal death metal,100
5789,folk rock|progressive metal,83
2784,black metal,78
7954,hard rock,2
5216,,57
5216,death metal,63
5216,death metal,60
8263,power metal,20
7637,death n roll,35
8078,black metal,95
2875,death metal,30
6898,death metal|thrash metal,45
8205,gothic metal,88
2875,,50
4910,heavy metal,86
8205,doom metal,100
7993,melodic power metal,85
8264,atmospheric black metal|dark ambient,94
8058,blackened thrash metal,81
7954,hard rock,83
3018,industrial thrash metal|groove thrash metal,75
8264,heavy metal|us power metal,97
2125,doom metal|heavy metal,81
8125,symphonic power metal,70
2875,black metal,59
2875,,50
2875,,0
7419,thrash metal,80
7419,thrash metal,85
7351,black metal,84
7351,,86
7351,black metal,89
7351,black metal,84
7351,black metal,95
7076,teutonic thrash metal,35
7351,psychedelic black metal,97
7351,,86
7411,,71
7748,,80
7954,hard rock|heavy metal,15
8247,blackened death metal,100
8125,blackened sludge metal|doom metal,82
3860,,82
2303,thrash metal,46
2303,epic doom metal,88
2303,heavy metal|speed metal,50
3018,symphonic black metal,45
2784,black metal,55
2075,black metal|death metal|thrash metal,81
2075,progressive rock|progressive metal,94
2075,melodic black metal,87
2075,doom metal,72
2075,black metal|blackened sludge metal,73
2075,black metal,61
2075,death metal,93
2075,,84
7247,progressive metal|power metal|jazz,70
6213,black metal,62
2813,progressive metal,84
752,,75
6213,,74
7351,black metal,83
7351,black metal,80
7351,black metal,77
8125,death metal,84
8262,technical death metal,98
7748,technical death metal,70
3474,heavy metal,100
2118,,92
8265,modern thrash metal,98
8159,,87
7894,black metal,0
3143,thrash metal,94
7369,death metal|black metal,82
7247,,63
8085,progressive rock,94
8058,thrash metal,84
2988,gothenburg metal,70
6376,,74
752,,100
8159,,90
2784,,75
5721,death metal,75
7247,,58
7247,,55
1316,folk metal|power metal,92
5484,doom metal,75
1800,symphonic black metal,99
